index0	terrace	bedrooms	construction_year	date_month	date_year	date_year_month	floor	rooms	price_room	price_surface	price	scout_id	surface	url	zip
8	yes	2	1966	7	2016	2016_07	up floor	3	95000.0	3958.3333333333335	285000	89479810	72	http://www.immobilienscout24.de/expose/89479810	85757
9	yes	2	1967	7	2016	2016_07	up floor	3	106333.33333333333	NAN	319000	89469641	NAN	http://www.immobilienscout24.de/expose/89469641	82008
10	yes	2	1976	7	2016	2016_07	up floor	NAN	NAN	4184.782608695652	385000	89468596	92	http://www.immobilienscout24.de/expose/89468596	81925
11	yes	NAN	1983	7	2016	2016_07	NAN	3	127666.66666666667	5394.366197183099	383000	89463620	71	http://www.immobilienscout24.de/expose/89463620	81541
12	yes	2	1997	7	2016	2016_07	up floor	3	120000.0	4864.864864864865	360000	89439548	74	http://www.immobilienscout24.de/expose/89439548	80995
13	yes	NAN	NAN	7	2016	2016_07	up floor	3	123333.33333333333	4868.421052631579	370000	89392257	76	http://www.immobilienscout24.de/expose/89392257	81927
14	yes	2	1989	7	2016	2016_07	up floor	3	78333.33333333333	3263.8888888888887	235000	89382379	72	http://www.immobilienscout24.de/expose/89382379	81737
15	yes	NAN	1971	7	2016	2016_07	up floor	3	113333.33333333333	4096.385542168675	340000	89383728	83	http://www.immobilienscout24.de/expose/89383728	81927
16	yes	2	1970	7	2016	2016_07	up floor	3	89666.66666666667	3842.8571428571427	269000	89357140	70	http://www.immobilienscout24.de/expose/89357140	81243
17	yes	NAN	1972	7	2016	2016_07	up floor	4	99500.0	4574.712643678161	398000	89365694	87	http://www.immobilienscout24.de/expose/89365694	81735
18	yes	2	1966	7	2016	2016_07	up floor	3	116666.66666666667	NAN	350000	89561266	NAN	http://www.immobilienscout24.de/expose/89561266	81249
19	yes	2	1965	7	2016	2016_07	up floor	3	115000.0	5750.0	345000	89556995	60	http://www.immobilienscout24.de/expose/89556995	80935
20	yes	NAN	1965	7	2016	2016_07	up floor	3	111666.66666666667	NAN	335000	89538101	NAN	http://www.immobilienscout24.de/expose/89538101	80997
21	yes	1	1958	7	2016	2016_07	up floor	3	136000.0	6276.923076923077	408000	89522293	65	http://www.immobilienscout24.de/expose/89522293	80686
22	yes	NAN	1966	7	2016	2016_07	up floor	3	119666.66666666667	NAN	359000	89477468	NAN	http://www.immobilienscout24.de/expose/89477468	81475
23	yes	2	1968	7	2016	2016_07	up floor	3	93333.33333333333	4057.9710144927535	280000	89515827	69	http://www.immobilienscout24.de/expose/89515827	80933
24	yes	2	NAN	7	2016	2016_07	up floor	3	118333.33333333333	5220.588235294118	355000	89478901	68	http://www.immobilienscout24.de/expose/89478901	80686
25	yes	NAN	2017	7	2016	2016_07	NAN	3	139833.33333333334	NAN	419500	89471396	NAN	http://www.immobilienscout24.de/expose/89471396	81825
26	yes	2	1964	7	2016	2016_07	up floor	3	121666.66666666667	5289.855072463768	365000	89441242	69	http://www.immobilienscout24.de/expose/89441242	80995
27	yes	3	1972	7	2016	2016_07	up floor	4	104625.0	NAN	418500	89422579	NAN	http://www.immobilienscout24.de/expose/89422579	81737
